0.614593,157188,148312,139562,131188,123062,115188,107562,100312,93312.5,86437.5,79937.5,73812.5,67812.5,62062.5,56562.5,51312.5,46437.5,41687.5,37187.5,32937.5,28937.5,25062.5,21562.5,18187.5,15062.5,12187.5,9437.5,6937.5,4437.5,1062.5
0.741002,135438,127812,120312,113062,106062,99437.5,92937.5,86562.5,80562.5,74812.5,69187.5,63812.5,58687.5,53812.5,49062.5,44562.5,40312.5,36187.5,32312.5,28687.5,25187.5,21937.5,18812.5,15937.5,13187.5,10687.5,8312.5,6062.5,3937.5,937.5
0.902944,117312,110688,104312,98062.5,92062.5,86312.5,80687.5,75187.5,70062.5,65062.5,60187.5,55562.5,51062.5,46812.5,42812.5,38937.5,35187.5,31687.5,28312.5,25062.5,22062.5,19187.5,16562.5,13937.5,11687.5,9437.5,7312.5,5437.5,3562.5,812.5
1.10468,100938,95312.5,89812.5,84437.5,79312.5,74312.5,69562.5,64937.5,60437.5,56187.5,52062.5,48062.5,44187.5,40562.5,37062.5,33687.5,30562.5,27437.5,24562.5,21812.5,19187.5,16812.5,14437.5,12312.5,10187.5,8312.5,6437.5,4812.5,3062.5,812.5
1.34623,87312.5,82437.5,77812.5,73187.5,68812.5,64562.5,60437.5,56437.5,52562.5,48812.5,45312.5,41812.5,38562.5,35437.5,32312.5,29437.5,26687.5,24062.5,21562.5,19187.5,16937.5,14687.5,12687.5,10812.5,9062.5,7312.5,5687.5,4187.5,2812.5,687.5
1.62338,77437.5,73062.5,68937.5,64937.5,61062.5,57312.5,53687.5,50062.5,46687.5,43437.5,40312.5,37312.5,34312.5,31562.5,28812.5,26312.5,23812.5,21562.5,19312.5,17187.5,15187.5,13187.5,11437.5,9687.5,8062.5,6562.5,5187.5,3812.5,2562.5,687.5
1.9296,69812.5,66062.5,62312.5,58687.5,55187.5,51812.5,48562.5,45437.5,42312.5,39437.5,36562.5,33812.5,31187.5,28687.5,26187.5,23937.5,21687.5,19562.5,17562.5,15687.5,13812.5,12062.5,10437.5,8937.5,7437.5,6062.5,4812.5,3562.5,2312.5,562.5
2.25818,64187.5,60687.5,57187.5,53937.5,50812.5,47687.5,44687.5,41812.5,38937.5,36312.5,33687.5,31187.5,28812.5,26437.5,24187.5,22062.5,20062.5,18187.5,16312.5,14562.5,12812.5,11187.5,9687.5,8312.5,6937.5,5687.5,4437.5,3312.5,2187.5,562.5
2.60343,59812.5,56562.5,53312.5,50312.5,47312.5,44437.5,41687.5,39062.5,36437.5,33937.5,31437.5,29187.5,26937.5,24812.5,22687.5,20687.5,18812.5,17062.5,15312.5,13562.5,12062.5,10562.5,9187.5,7812.5,6562.5,5312.5,4187.5,3187.5,2062.5,562.5
2.96102,56562.5,53562.5,50562.5,47687.5,44937.5,42187.5,39562.5,37062.5,34562.5,32187.5,29937.5,27687.5,25562.5,23562.5,21562.5,19687.5,17937.5,16187.5,14562.5,12937.5,11437.5,10062.5,8687.5,7437.5,6312.5,5062.5,4062.5,3062.5,1937.5,562.5
3.32777,54187.5,51187.5,48437.5,45687.5,42937.5,40437.5,37937.5,35437.5,33062.5,30812.5,28687.5,26562.5,24562.5,22562.5,20687.5,18937.5,17187.5,15562.5,13937.5,12437.5,11062.5,9687.5,8437.5,7187.5,6062.5,4937.5,3937.5,2937.5,1937.5,437.5
3.70142,52437.5,49562.5,46812.5,44187.5,41562.5,39062.5,36687.5,34312.5,32062.5,29937.5,27812.5,25812.5,23812.5,21937.5,20062.5,18437.5,16687.5,15062.5,13562.5,12187.5,10812.5,9437.5,8187.5,6937.5,5812.5,4812.5,3812.5,2812.5,1937.5,437.5
4.08031,51062.5,48312.5,45687.5,43062.5,40562.5,38187.5,35812.5,33562.5,31312.5,29187.5,27187.5,25187.5,23312.5,21437.5,19687.5,17937.5,16312.5,14812.5,13312.5,11937.5,10562.5,9187.5,8062.5,6812.5,5812.5,4687.5,3687.5,2812.5,1812.5,437.5
4.46326,50187.5,47437.5,44812.5,42312.5,39937.5,37437.5,35187.5,32937.5,30812.5,28687.5,26687.5,24812.5,22937.5,21062.5,19312.5,17687.5,16062.5,14562.5,13062.5,11687.5,10312.5,9062.5,7937.5,6812.5,5687.5,4687.5,3687.5,2812.5,1812.5,437.5
4.84939,49562.5,46937.5,44312.5,41812.5,39437.5,37062.5,34812.5,32562.5,30437.5,28437.5,26437.5,24437.5,22687.5,20812.5,19187.5,17437.5,15937.5,14437.5,12937.5,11562.5,10312.5,9062.5,7812.5,6687.5,5687.5,4562.5,3687.5,2687.5,1812.5,437.5
5.23807,49187.5,46562.5,43937.5,41437.5,39062.5,36687.5,34437.5,32312.5,30187.5,28187.5,26187.5,24312.5,22437.5,20687.5,18937.5,17312.5,15812.5,14312.5,12812.5,11562.5,10187.5,8937.5,7812.5,6687.5,5562.5,4562.5,3687.5,2687.5,1812.5,437.5
5.62879,48812.5,46312.5,43687.5,41312.5,38937.5,36562.5,34312.5,32187.5,30062.5,28062.5,26062.5,24187.5,22312.5,20562.5,18937.5,17312.5,15687.5,14187.5,12812.5,11437.5,10187.5,8937.5,7687.5,6687.5,5562.5,4562.5,3562.5,2687.5,1812.5,437.5
6.02119,48687.5,46062.5,43562.5,41187.5,38812.5,36437.5,34187.5,32062.5,29937.5,27937.5,25937.5,24062.5,22312.5,20562.5,18812.5,17187.5,15687.5,14187.5,12812.5,11437.5,10187.5,8937.5,7687.5,6562.5,5562.5,4562.5,3562.5,2687.5,1812.5,437.5
6.41498,48562.5,46062.5,43562.5,41062.5,38687.5,36437.5,34187.5,31937.5,29937.5,27937.5,25937.5,24062.5,22187.5,20562.5,18812.5,17187.5,15687.5,14187.5,12812.5,11437.5,10062.5,8937.5,7687.5,6562.5,5562.5,4562.5,3562.5,2687.5,1812.5,437.5
6.80991,48562.5,45937.5,43437.5,41062.5,38687.5,36312.5,34062.5,31937.5,29937.5,27812.5,25937.5,24062.5,22187.5,20437.5,18812.5,17187.5,15687.5,14187.5,12812.5,11437.5,10062.5,8937.5,7687.5,6562.5,5562.5,4562.5,3562.5,2687.5,1812.5,437.5
7.20582,48562.5,45937.5,43437.5,40937.5,38687.5,36312.5,34062.5,31937.5,29812.5,27812.5,25937.5,24062.5,22187.5,20437.5,18812.5,17187.5,15687.5,14187.5,12687.5,11437.5,10062.5,8937.5,7687.5,6562.5,5562.5,4562.5,3562.5,2687.5,1812.5,437.5
7.60256,48562.5,45937.5,43437.5,40937.5,38562.5,36312.5,34062.5,31937.5,29812.5,27812.5,25937.5,24062.5,22187.5,20437.5,18812.5,17187.5,15687.5,14187.5,12687.5,11437.5,10062.5,8812.5,7687.5,6562.5,5562.5,4562.5,3562.5,2687.5,1812.5,437.5
8,48562.5,45937.5,43437.5,40937.5,38562.5,36312.5,34062.5,31937.5,29812.5,27812.5,25937.5,24062.5,22187.5,20437.5,18812.5,17187.5,15687.5,14187.5,12687.5,11437.5,10062.5,8812.5,7687.5,6562.5,5562.5,4562.5,3562.5,2687.5,1812.5,437.5
